,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
2564,0,small_business,0.2086,827.33,12.30138283,10.81,667,4860,109901,66.5,4,0,0,1
2565,0,all_other,0.1726,178.93,10.09410791,3.27,697,690.0416667,2526,32.4,2,0,0,0
2566,0,educational,0.08,15.67,8.101677747,0,747,570,0,0,0,0,0,0
2567,1,major_purchase,0.1287,215.26,11.16726111,11.09,687,6660,12267,40,3,0,1,1
2568,0,debt_consolidation,0.133,81.22,10.08580911,11.35,652,2460.041667,5016,27.7,5,0,0,0
2569,1,all_other,0.1025,194.31,10.81977828,20.66,707,1920,19882,51.2,2,0,0,0
2570,0,all_other,0.1204,18.28,9.83734775,5.22,662,1109,182,18.2,2,0,1,0
2571,1,debt_consolidation,0.1025,153.83,11.27973158,20.42,712,6990,61140,60.5,0,0,1,0
2572,1,debt_consolidation,0.1322,676.02,11.56171563,24.89,707,5820,63861,65.1,0,0,0,1
2573,0,all_other,0.1482,186.72,10.77895629,19.4,652,4619.958333,21093,85.1,3,1,0,1
2574,1,home_improvement,0.1375,851.41,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,1
2575,1,educational,0.0676,107.7,10.858999,14.54,777,3390,1498,2.7,2,0,0,0
2576,1,all_other,0.1059,32.55,10.43382164,14.47,687,1110,4485,36.9,1,0,0,1
2577,0,all_other,0.1172,529.3,11.22524339,1.06,692,5480,821,6.1,4,2,0,0
2578,0,all_other,0.1316,363.03,11.35040654,7.45,702,7019.958333,16652,12.2,4,1,0,0
2579,0,credit_card,0.1355,169.8,11.46163217,7.79,657,1964.958333,10978,98.9,4,0,0,0
2580,1,debt_consolidation,0.157,175.06,11.00209984,16.26,672,7920.041667,2276,73.4,0,0,0,0
2581,0,debt_consolidation,0.1913,183.61,10.94199592,22.73,672,4709.958333,0,0,9,0,0,0
2582,0,debt_consolidation,0.1786,158.77,11.73606902,25.77,662,7979.958333,68438,96.2,0,1,1,0
2583,0,credit_card,0.1496,424.41,10.91508846,21.36,672,7800.041667,63433,85.4,0,1,0,0
2584,0,credit_card,0.1312,168.76,10.63585545,2.48,652,7528.958333,2636,32.9,1,0,0,0
2585,0,debt_consolidation,0.1292,168.28,10.59653473,19.02,667,4469.958333,2594,24.9,5,0,1,1
2586,0,all_other,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,4,0,0,1
2587,0,all_other,0.1861,419.29,10.91508846,1.66,652,2280,2097,17,4,1,0,1
2588,1,credit_card,0.1253,259.37,10.08029393,3.27,757,4319.958333,1709,94.9,3,0,0,1
2589,0,debt_consolidation,0.1505,329.57,10.96301245,12.31,707,10140,25506,98.9,4,0,0,0
2590,0,debt_consolidation,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,4,0,0,0
2591,1,debt_consolidation,0.1136,493.67,11.4756285,22.16,707,5130,22434,57.4,1,0,0,0
2592,0,debt_consolidation,0.1387,475.05,10.76587105,25.66,717,4860.041667,33377,49,2,0,0,1
2593,0,debt_consolidation,0.1836,447.81,10.89673933,14.82,647,5884,8079,45.4,3,2,0,0
2594,1,home_improvement,0.1166,495.79,10.49127422,5.17,692,4440,1340,53.6,2,1,0,1
2595,0,educational,0.1316,135.09,9.852194258,24.25,682,1680,15360,56.5,4,0,0,1
2596,0,all_other,0.1375,170.29,10.46310334,1.37,642,212.0416667,1545,61.8,6,0,0,0
2597,0,debt_consolidation,0.1474,345.37,11.00209984,7.6,682,5940.041667,32153,63.3,5,2,0,0
2598,1,debt_consolidation,0.08,188.02,11.42958733,5.07,752,8162.958333,21365,39.4,0,0,0,1
2599,1,educational,0.1253,430.88,10.53900562,24.27,712,2039.958333,5048,55.5,0,0,0,1
2600,1,credit_card,0.1221,258.2,10.63825641,17.78,717,2520,14610,76.9,0,0,0,1
2601,1,all_other,0.1496,242.53,10.50278658,9.65,662,3540.041667,12392,73.8,1,0,0,1
2602,0,home_improvement,0.1347,339.23,12.5425306,16.82,702,7290,70524,48.2,6,0,0,0
2603,0,credit_card,0.1829,685.13,11.79355271,11.68,642,4200.041667,35087,96.7,2,0,0,0
2604,0,educational,0.1854,109.28,10.69194491,26.68,647,9840,20685,89.5,2,0,0,0
2605,1,debt_consolidation,0.16,285.66,11.08214255,15.88,702,5549.958333,21438,90.6,1,0,1,1
2606,0,debt_consolidation,0.1287,538.14,11.58988651,22.31,712,5699.958333,110886,42.1,1,0,0,0
2607,1,small_business,0.167,532.53,11.00584283,2.11,742,1261.041667,4949,0,1,0,0,1
2608,1,debt_consolidation,0.1496,866.13,11.9381932,16.55,702,7139.958333,23798,48.7,3,1,0,1
2609,1,all_other,0.1221,106.61,9.61580548,16.88,692,2070,6115,43.1,3,0,0,1
2610,0,home_improvement,0.1229,116.74,11.03488966,26.74,737,5430,9366,40.7,6,0,0,1
2611,0,educational,0.1355,135.84,10.71441777,17.63,657,1050,12514,53,1,0,0,0
2612,1,credit_card,0.1496,519.68,11.39414193,21.57,707,3599.958333,13724,87.4,0,0,0,1
2613,0,debt_consolidation,0.1357,823.74,12.20607265,14.3,722,5371.041667,155946,90.1,0,0,0,1
2614,0,all_other,0.1565,41.99,10.59653473,12.33,667,3270,18641,96.6,4,0,0,1
2615,0,debt_consolidation,0.1385,545.67,11.77528973,10.8,697,4110,197716,74.9,4,0,0,0
2616,0,debt_consolidation,0.1691,154.9,10.37349118,27.15,652,3450.041667,2012,100.6,0,0,0,0
2617,0,debt_consolidation,0.1221,183.24,10.23981692,5.53,722,1800,4405,23.4,5,0,0,0
2618,0,debt_consolidation,0.1411,266.99,10.59663473,19.5,672,3749.958333,3780,16.2,4,0,0,0
2619,0,credit_card,0.1418,109.65,10.1266311,22.32,657,1290.041667,5993,52.1,1,0,0,0
2620,0,credit_card,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,2,0,0,1
2621,0,debt_consolidation,0.145,289.14,10.81977828,16.68,657,3360,11783,94.3,0,0,0,0
2622,1,debt_consolidation,0.1461,206.86,10.96819829,12.95,667,11070.04167,8763,47.9,3,0,0,1
2623,0,educational,0.133,253.79,10.30895266,14.08,662,1960.041667,0,0,7,0,0,1
2624,1,debt_consolidation,0.1071,508.59,10.77895629,14.58,717,5219,20838,62.6,1,0,0,1
2625,1,debt_consolidation,0.1218,133.2,10.62132735,16.65,697,1920.041667,1649,22.6,3,0,0,1
2626,0,all_other,0.1379,85.19,10.49127422,19,707,3180,8035,96.8,5,0,0,0
2627,0,debt_consolidation,0.0863,316.28,11.3736634,6.74,737,4140,17794,34.8,4,0,0,1
2628,0,debt_consolidation,0.1695,178.14,10.81977828,20.86,667,4829.958333,8652,80.1,7,1,1,0
2629,0,debt_consolidation,0.1158,330.14,10.71441777,21.87,712,2610,9131,24.7,4,0,0,0
2630,0,all_other,0.1322,540.81,11.08214255,16.83,707,5699.958333,70715,84.6,0,0,0,0
2631,0,all_other,0.1059,130.18,11.05089001,17.89,682,5279.041667,21154,96.2,8,0,1,0
2632,0,debt_consolidation,0.1392,474.51,11.17605315,24.05,717,3210.041667,2061,34.3,7,0,0,0
2633,1,debt_consolidation,0.1316,405.25,11.30220443,20.5,702,3240,57822,78.5,0,0,0,1
2634,1,debt_consolidation,0.0859,102.74,8.699514748,6,732,2157,1215,32.8,1,0,0,1
2635,0,credit_card,0.147,345.18,11.08214255,6.37,647,1896,2211,73.7,6,0,0,0
2636,0,all_other,0.1443,137.55,11.28978191,20.37,662,8279.958333,27954,66.9,4,2,0,1
2637,1,major_purchase,0.1095,98.15,10.98026315,7.4,722,5040,11855,76,2,1,0,1
2638,1,debt_consolidation,0.1357,468.77,10.96127785,17.5,687,3450.041667,15365,70.2,1,0,0,1
2639,0,debt_consolidation,0.1545,390.73,11.03495418,14.36,647,2490.041667,7897,28.7,6,1,0,0
2640,1,debt_consolidation,0.1645,884.44,12.10071213,13.96,687,9600.041667,16960,90.7,1,0,1,1
2641,1,small_business,0.167,168.64,10.34817337,18.27,687,1633.041667,14940,40.8,0,0,0,1
2642,1,debt_consolidation,0.1324,83.68,10.81977828,17.77,677,4859.958333,17807,81.3,3,0,1,1
2643,0,debt_consolidation,0.1663,212.82,11.37939407,9.17,662,4529.958333,6155,35.1,4,0,0,0
2644,1,small_business,0.1221,333.15,11.09741002,10.76,792,5850,0,0,7,0,0,1
2645,1,debt_consolidation,0.1316,108.07,10.75790288,11,672,3900,3371,48.2,1,0,0,1
2646,0,debt_consolidation,0.1635,169.58,10.81977828,6.96,732,4531,381,8.7,9,1,0,0
2647,0,debt_consolidation,0.1596,388.28,10.22976514,12.9,647,3720,2621,51.5,3,0,0,1
2648,0,debt_consolidation,0.1311,192.35,11.00209984,5.72,692,10236,2077,1.1,4,3,0,1
2649,0,credit_card,0.1461,689.51,11.91839057,16.8,722,6481.958333,41959,66.6,7,0,0,0
2650,0,debt_consolidation,0.152,208.59,10.49127422,18.53,642,3270,6970,76.6,4,1,0,1
2651,0,debt_consolidation,0.1474,552.59,11.39863632,3.63,732,5549.958333,15306,51.2,7,0,0,0
2652,0,debt_consolidation,0.1475,55.27,11.55214618,16.97,652,3929.958333,31140,52.6,1,1,0,0
2653,1,credit_card,0.1253,267.74,10.858999,7.04,707,13590.04167,7910,90.9,3,0,0,1
2654,0,debt_consolidation,0.1287,840.83,11.00209984,13.18,732,5699.958333,7262,42.7,5,0,0,0
2655,0,all_other,0.1418,270.7,10.77895629,15.1,657,4710,5192,78.7,0,1,0,1
2656,0,small_business,0.1438,768.01,12.30138283,14.5,692,7387,81330,77.5,4,0,0,0
2657,0,debt_consolidation,0.1197,132.8,9.980448594,22.5,692,2249,3451,39.2,4,0,0,0
2658,0,home_improvement,0.1739,716.95,11.7829526,17.68,672,4949.958333,27572,81.1,4,0,0,0
2659,0,educational,0.1284,504.27,10.59663473,22.71,717,7140,60267,60.6,0,0,0,0
2660,0,credit_card,0.1418,227.87,10.91508846,23.04,687,4079.958333,17568,66,4,0,0,0
2661,0,debt_consolidation,0.1375,286.08,10.4341158,14.29,652,990,4206,75.1,1,0,0,0
2662,1,all_other,0.1426,274.45,11.21721122,12.21,702,4380,35638,97.7,1,0,0,1
2663,0,all_other,0.1387,170.58,11.22524339,16.16,652,3029.958333,894,89.4,1,0,0,1
2664,1,educational,0.1287,44.57,10.16585182,19.29,702,2819.958333,20493,95.3,0,0,0,1
2665,0,small_business,0.1809,542.93,11.26446411,20.42,712,3750,20583,71.7,7,0,0,0
2666,1,debt_consolidation,0.1357,441.6,10.49127422,22.53,692,4020,17524,82.9,0,0,0,1
2667,0,credit_card,0.1059,325.46,10.91508846,17.96,727,3180,6559,24.8,5,0,0,0
2668,0,debt_consolidation,0.1229,106.73,10.91508846,9.1,667,3480,1062,59,12,0,0,1
2669,0,major_purchase,0.1324,338.1,11.09741002,9.13,672,2821,6673,40.9,4,1,0,1
2670,0,all_other,0.0832,15.75,11.51292546,14.02,747,1020,56,5.6,1,0,0,0
2671,0,all_other,0.1287,100.9,10.67581553,14.02,707,4259.958333,1582,52.7,4,1,0,0
2672,0,all_other,0.0996,54.02,8.881836305,17.33,687,540.0416667,2469,29.7,1,0,0,1
2673,0,debt_consolidation,0.1565,69.98,10.11047245,7.02,662,8190.041667,2999,39.5,6,0,0,1
2674,1,small_business,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,1
2675,1,small_business,0.0938,425.3,11.40756495,8.93,772,5648.041667,126302,27.6,1,0,0,1
2676,1,all_other,0.1357,54.35,9.422220731,21.46,712,1470,0,0,3,0,0,1
2677,1,debt_consolidation,0.1166,370.19,11.28978191,17.78,692,1980,24259,56.5,0,0,0,1
2678,1,all_other,0.1311,506.18,11.69524702,16.69,692,4470,26519,61.4,1,1,0,0
2679,0,debt_consolidation,0.1533,313.45,10.59663473,21.9,652,6180,13025,28.4,3,0,0,0
2680,1,home_improvement,0.1531,870.39,12.3883942,14.72,697,4140.041667,28813,44.9,3,0,0,1
2681,0,all_other,0.1008,113.07,9.392661929,3,707,930.0416667,447,7.8,1,0,0,1
2682,1,credit_card,0.1241,167.06,11.38509209,23.88,677,3750.041667,40726,83,1,0,1,1
2683,0,debt_consolidation,0.1936,276.29,11.91839057,25.47,667,6991,152189,66.3,7,0,0,0
2684,1,debt_consolidation,0.1039,48.68,10.46310334,13.17,697,4229.958333,19,0.2,1,0,0,1
2685,1,all_other,0.0894,47.66,10.59663473,9.6,712,2610.041667,193,7.4,0,0,0,1
2686,1,debt_consolidation,0.1474,207.23,11.13683468,12.57,682,7230,17133,66.7,2,1,0,1
2687,0,educational,0.16,114.27,9.798127037,20.2,662,1517.041667,1748,83.2,6,0,0,0
2688,0,credit_card,0.145,258.16,10.96819829,16.04,652,3514,939,11.7,1,0,1,1
2689,0,educational,0.1154,49.5,8.987196821,11.1,662,1049,0,0,2,0,0,0
2690,0,debt_consolidation,0.1347,169.62,9.392661929,9.9,697,1110,2905,25.5,4,0,0,1
2691,1,debt_consolidation,0.1183,94.44,10.08580911,24.7,702,3420.041667,4184,38.7,2,0,0,1
2692,0,debt_consolidation,0.1442,375.63,10.6454249,19.29,692,1500,2216,11.5,4,0,0,0
2693,0,debt_consolidation,0.1221,59.97,10.40426284,1.93,687,8280,1469,22.3,4,1,0,0
2694,1,all_other,0.1221,199.89,9.798127037,6.27,687,3575,3289,32.6,1,0,0,1
2695,1,all_other,0.16,105.48,9.998797732,6.71,697,3929.958333,2196,99.8,0,0,0,1
2696,0,debt_consolidation,0.1608,246.38,12.1521443,22.47,647,7212,150971,92.3,4,0,0,1
2697,0,all_other,0.1531,149.71,11.05643019,5.13,672,2700,455,18.2,6,0,1,0
2698,0,all_other,0.1134,210.56,10.6454249,5.6,682,1199.958333,4713,61.2,6,0,0,1
2699,1,debt_consolidation,0.16,175.79,10.3859137,16.3,662,3616,0,0,0,1,0,1
2700,1,all_other,0.1158,594.25,11.53272809,11.35,727,5550,32831,66.6,1,0,0,1
2701,1,all_other,0.167,170.41,11.2009507,19.98,692,3723.041667,15934,99,3,0,0,1
2702,1,all_other,0.1496,173.23,10.30895266,24.4,662,2880,1451,46.8,0,1,0,1
2703,0,debt_consolidation,0.138,149.96,10.73639668,16.7,662,4339,314,12.6,4,1,0,0
2704,1,debt_consolidation,0.1183,397.61,10.4744671,5.69,722,5010,14406,67.6,1,0,0,1
2705,1,debt_consolidation,0.0788,330.01,10.46310334,21.63,742,4650.041667,11071,37.4,0,0,0,0
2706,1,home_improvement,0.0976,482.32,10.16585182,5.77,777,4560.041667,3050,2.9,1,0,0,1
2707,1,debt_consolidation,0.1136,138.23,10.40426284,7.49,687,1851,4898,17.4,1,0,0,1
2708,0,all_other,0.1537,69.7,9.61580548,1.28,672,1110,1658,10.4,5,0,0,0
2709,0,debt_consolidation,0.1343,169.51,9.903487553,0,652,330,0,0,1,0,0,1
2710,0,debt_consolidation,0.1411,102.69,9.392661929,5.1,672,10289.95833,256,4.2,4,0,0,0
2711,0,all_other,0.1312,141.76,9.210340372,10.68,652,390,2942,58.8,6,0,0,0
2712,0,debt_consolidation,0.1103,818.83,12.32385568,12.66,712,4409,242194,56,0,0,0,1
2713,1,major_purchase,0.0988,154.61,10.858999,11.28,722,2670.041667,16062,57.4,1,0,0,0
2714,0,educational,0.1663,177.35,9.852194258,17.68,662,2639.958333,679,18.9,6,0,0,1
2715,1,debt_consolidation,0.128,839.95,11.22524339,24.85,722,6330,62739,74.7,3,0,0,1
2716,1,educational,0.1062,73.26,10.87804719,13.86,722,9150,3860,91.9,2,0,0,0
2717,0,credit_card,0.1418,287.83,11.37939407,1.49,652,3779.041667,2885,15.8,12,0,5,0
2718,0,credit_card,0.1292,100.97,10.59663473,15.73,662,1904,7784,65.4,24,0,0,0
2719,0,credit_card,0.1343,169.51,11.49272276,12.53,647,2849.958333,9568,97.1,1,0,3,0
2720,1,debt_consolidation,0.1311,330.7,10.40426284,8.25,687,6635,5745,18.4,2,1,0,1
2721,1,home_improvement,0.1166,330.53,11.43388226,10.74,677,5519,46789,66.7,3,0,0,1
2722,1,debt_consolidation,0.0859,158.06,10.30895266,9.04,757,8160.041667,363,2,0,0,0,1
2723,0,debt_consolidation,0.1355,485.63,10.33136626,12.91,667,4079.958333,10442,52.2,15,0,0,1
2724,0,all_other,0.1695,249.39,10.59653473,11.22,682,1080,6246,29.4,6,0,0,0
2725,0,credit_card,0.1284,294.16,11.56171563,18.01,682,3210,112549,82.7,0,0,0,0
2726,0,debt_consolidation,0.1426,171.53,10.69194491,8.89,707,5910.041667,996,76.6,6,0,0,0
2727,1,educational,0.1253,167.34,10.30895266,0,697,1860,0,0,1,1,0,1
2728,1,debt_consolidation,0.1103,327.53,10.30895266,13.4,707,3359,10837,83.4,1,0,0,1
2729,0,home_improvement,0.1287,322.88,10.89951325,15.38,712,8523.041667,168334,83,1,1,0,0
2730,0,credit_card,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,4,0,0,1
2731,1,debt_consolidation,0.1273,209.79,10.04324949,21.23,687,2760.041667,6867,41.6,0,0,0,0
2732,0,debt_consolidation,0.1141,148.2,10.30895266,13.88,677,3059.041667,844,46.9,9,0,0,0
2733,0,credit_card,0.138,170.41,11.2515607,14.01,657,2880,22458,66.4,2,0,0,0
2734,0,debt_consolidation,0.1501,34.68,9.757305042,20,652,1052,2484,35.4,2,0,0,0
2735,0,all_other,0.1407,205.27,10.49127422,0,647,5879,0,0,0,2,0,1
2736,1,credit_card,0.0988,322.11,11.51292546,9.55,727,3000,18096,68.3,0,0,0,0
2737,1,all_other,0.1809,904.88,11.15625052,21.02,672,5190,37893,74.4,3,0,0,1
2738,0,debt_consolidation,0.1766,215.9,11.22524339,28.56,667,3781.041667,13393,28.4,8,0,0,0
2739,0,small_business,0.1726,250.49,10.37349118,12.26,667,2520,26726,98.3,4,0,0,1
2740,0,debt_consolidation,0.1442,41.26,11.08992755,14.49,672,1740,690,6.8,6,0,0,0
2741,1,debt_consolidation,0.1109,491.73,10.37349118,4.8,697,3480.041667,4134,39.4,1,0,0,1
2742,1,all_other,0.1025,647.7,11.08214255,13.22,757,2700.041667,4137,24.6,0,0,0,0
2743,0,debt_consolidation,0.143,154.46,10.38899537,19.5,687,840.0416667,2967,42.4,2,0,0,1
2744,0,major_purchase,0.0976,97.27,9.68009397,1.73,707,755,758,47.4,1,0,0,0
2745,1,credit_card,0.1311,47.25,10.30895266,9.8,697,1264.041667,1702,24.3,0,0,0,0
2746,1,small_business,0.1531,522.23,10.81977828,5.26,727,12690,8394,79.2,3,0,0,1
2747,0,major_purchase,0.16,175.79,9.952277717,14,682,869.9583333,6348,52,2,0,0,0
2748,1,debt_consolidation,0.1148,337.93,11.28978191,11.13,752,3600,7268,24.9,1,0,0,1
2749,0,debt_consolidation,0.1261,299.89,10.25765937,15.87,672,1590.041667,4139,63.7,8,0,0,0
2750,0,major_purchase,0.1095,163.57,11.51292546,11.27,727,4926.958333,5572,13.9,4,0,0,0
2751,1,debt_consolidation,0.1099,491.03,10.59232546,15.97,722,4440,15142,62.6,0,0,0,0
2752,0,credit_card,0.1221,239.87,10.27505111,15.77,722,5370,15557,24.5,4,0,0,0
2753,0,all_other,0.1379,204.46,10.59663473,0.3,722,1036,1472,6.1,1,0,0,0
2754,0,debt_consolidation,0.167,248.51,10.95080655,0.21,672,2071.041667,178,8.5,7,0,0,0
2755,0,all_other,0.0788,115.74,10.99909533,10.17,722,4410,11586,61.6,4,0,0,0
2756,1,all_other,0.0963,320.95,11.40756495,3.27,732,3720.041667,8976,15.7,3,0,0,1
2757,1,debt_consolidation,0.1316,405.25,11.2185544,18.22,697,4560.958333,10157,63.9,1,0,0,1
2758,0,credit_card,0.1726,143.14,10.30895266,8.96,717,1979.958333,8315,27.7,10,0,0,0
2759,0,debt_consolidation,0.1703,107.01,11.40756495,28.3,667,7709.958333,42876,79.1,5,0,0,0
2760,1,debt_consolidation,0.1099,555.68,11.00209984,17.52,727,3900.041667,21070,32.4,0,0,0,0
2761,0,debt_consolidation,0.128,335.98,10.93596004,5.04,662,1049.958333,11766,72.6,0,0,0,1
2762,0,debt_consolidation,0.1059,237.58,11.08214255,12.54,682,2370.041667,1367,6.9,9,0,0,1
2763,1,home_improvement,0.102,242.71,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,1
2764,0,debt_consolidation,0.1766,107.95,10.71441777,26.77,647,2887,14978,53.1,1,0,0,0
2765,0,small_business,0.1843,363.7,11.09741002,9.24,697,9449.958333,5538,64.4,7,0,1,1
2766,0,major_purchase,0.0983,193.13,9.729134165,7.07,702,780,0,0,6,0,0,0
2767,1,educational,0.1284,268.95,9.472704636,0,717,1440,0,0,3,0,0,1
2768,0,credit_card,0.1317,233.06,11.91839057,8.6,697,7919.958333,21293,3.4,7,0,0,1
2769,1,small_business,0.0901,795.11,13.33100224,3.83,782,3660,148829,6.6,5,0,0,1
2770,0,educational,0.1028,38.88,8.29404964,8.1,682,368,900,37.5,1,0,0,0
2771,0,credit_card,0.1261,83.77,10.95080655,24.17,702,8459.958333,30734,83.6,4,0,1,0
2772,0,educational,0.1349,42.42,9.798127037,4.67,652,869.9583333,1157,0,1,0,0,1
2773,1,credit_card,0.1607,527.91,10.71441777,9.33,672,1770.041667,16375,66,0,0,0,0
2774,0,credit_card,0.1099,425.56,11.57119437,16.36,722,7500.041667,22354,65.6,4,0,0,0
2775,1,all_other,0.1253,127.18,11.00209984,20.14,687,4140.041667,27759,71.7,1,0,0,1
2776,0,all_other,0.1261,308.26,11.46194791,27.4,747,6959.958333,66423,40.5,7,0,0,1
2777,0,all_other,0.0743,155.38,11.65442503,1,802,6750.041667,0,5,5,0,0,0
2778,0,debt_consolidation,0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,11,0,0,1
2779,1,credit_card,0.1411,239.61,12.34583459,7.57,662,4080,5086,57.8,1,0,1,1
2780,1,small_business,0.1411,855.73,12.07254125,17.75,707,4260,76237,44.5,2,0,0,1
2781,0,small_business,0.1442,240.68,11.51292546,3.18,732,4830,15222,44.5,6,0,0,0
2782,0,all_other,0.1632,670.96,10.6359516,17.16,692,1680,10022,24.7,6,0,0,0
2783,1,all_other,0.1221,113.28,11.89818787,22.56,702,4380,67843,91.8,0,0,0,1
2784,0,small_business,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,8,0,0,1
2785,0,credit_card,0.1568,42.01,10.59663473,20.58,662,1440,1498,78.8,4,0,0,0
2786,1,major_purchase,0.0714,123.76,10.59663473,18.33,797,6210,982,1.8,0,0,0,0
2787,0,credit_card,0.1025,466.35,12.20607265,13.97,722,6120.041667,338935,78.3,2,0,0,0
2788,0,educational,0.1739,35.85,10.1266311,3.02,672,1422,1559,97.4,4,0,0,0
2789,0,debt_consolidation,0.1596,298.67,10.27505111,11.42,667,4050,3879,71.8,8,0,1,1
2790,1,debt_consolidation,0.1253,522.08,11.35035948,9.05,717,1770,5760,22.5,0,0,0,1
2791,1,all_other,0.1422,144,10.87804719,16.69,667,4710,5804,50.9,0,1,3,0
2792,0,debt_consolidation,0.1148,453.32,10.83958091,21.79,722,3962,60656,59.1,0,0,0,0
2793,0,debt_consolidation,0.1407,136,10.73639668,13.51,642,1708.958333,4033,53.1,8,0,0,0
2794,0,debt_consolidation,0.1671,532.63,11.51292546,29.04,692,13530,71002,75.6,1,0,0,1
2795,0,small_business,0.1836,726.67,11.9511804,25.27,667,8190.041667,210887,35.5,3,0,0,1
2796,0,all_other,0.1001,242.04,11.73606902,18.85,737,6570,276911,23.9,1,0,0,0
2797,1,debt_consolidation,0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,1
2798,0,credit_card,0.1545,261.65,10.91508846,24.94,667,5190,41705,95.2,8,0,0,1
2799,0,debt_consolidation,0.145,378.64,10.77895629,25.65,702,3810,13055,43.5,1,1,0,0
2800,0,home_improvement,0.0832,62.97,10.6454249,0.29,727,570,305,8,2,0,0,0
2801,0,educational,0.0838,94.54,9.903487553,6.72,732,3149.958333,7021,27.4,9,0,0,0
2802,1,debt_consolidation,0.1292,252.42,10.98529272,18.81,672,3889,12195,58.9,3,0,1,1
2803,1,debt_consolidation,0.1148,464.04,10.23981692,16.33,727,3619,18496,42.6,1,0,0,1
2804,1,educational,0.1148,49.46,9.287301413,6.44,797,8939.958333,2763,9,5,0,0,1
2805,0,all_other,0.1671,113.63,10.6454249,28.06,672,3210.041667,25759,63.8,5,0,0,1
2806,1,debt_consolidation,0.1505,85.87,11.1844214,19.87,672,4800,5517,34.1,2,0,0,1
2807,0,credit_card,0.1347,220.5,10.13399909,19.44,722,5999.958333,25283,99.1,0,0,0,0
2808,0,debt_consolidation,0.167,284.02,10.77895629,0.72,712,2910,3987,99.9,5,0,0,0
2809,1,debt_consolidation,0.1615,880.78,11.6351431,24.84,682,7619,51039,93.8,0,1,0,1
2810,0,debt_consolidation,0.0976,160.78,10.19913779,2.37,712,690,1394,8.8,0,0,0,0
2811,1,educational,0.1218,499.5,11.15625052,2.18,737,5101,4509,60.1,0,0,0,1
2812,1,all_other,0.1128,139.71,10.91508846,4.65,682,3209.958333,2801,63.7,0,0,0,1
2813,1,all_other,0.1322,169.01,10.6454249,13.49,717,3330.041667,14953,97.7,0,0,0,1
2814,0,small_business,0.2011,902.54,11.91839057,15.19,687,3240,9943,80.8,4,0,0,1
2815,1,home_improvement,0.1719,142.99,10.52406404,9.35,667,4680.041667,4598,57.5,0,0,0,1
2816,1,debt_consolidation,0.1221,359.81,11.32659589,12.68,717,6810.041667,23722,51.8,0,0,0,1
2817,0,debt_consolidation,0.1596,337.32,11.09741002,23.27,657,7593.958333,25348,91.6,1,0,0,0
2818,1,debt_consolidation,0.1025,485.78,11.73606902,14.96,737,8490,8443,43.7,0,0,0,1
2819,1,debt_consolidation,0.0963,385.14,11.08214255,11.76,752,7650,54707,50.6,2,0,0,1
2820,0,all_other,0.0768,374.29,11.22524339,20.74,727,3090,94064,57.6,0,0,0,0
2821,1,small_business,0.1095,490.71,11.60823564,1.07,762,4290.041667,3889,18.3,0,0,0,1
2822,0,debt_consolidation,0.1608,281.58,11.43496392,21.91,647,4950,13446,94,3,0,1,0
2823,0,debt_consolidation,0.1357,254.77,10.53209621,13.02,687,2130,9451,33.3,4,0,0,1
2824,1,debt_consolidation,0.1411,513.44,11.00209984,14.02,692,2370.041667,20002,52.2,3,0,0,1
2825,0,all_other,0.0774,156.1,12.4874851,11.09,762,3600,163772,15.5,0,0,0,0
2826,1,debt_consolidation,0.1442,524.34,11.00209984,20.64,712,4529.958333,51790,96.1,1,0,0,1
2827,1,small_business,0.0751,334.43,10.57131693,12.86,762,6060.041667,6486,8.7,3,0,0,0
2828,0,debt_consolidation,0.1379,153.34,10.98549609,18.83,667,5309.958333,10333,77.1,4,0,0,0
2829,1,debt_consolidation,0.1525,556.61,10.97164063,11.48,662,4920,16052,88.2,3,0,0,1
